transaction_id,Date,store_id,store_location,product_id,product_name,category,quantity_sold,unit_price,total_sales,payment_method
825,3/9/2026,5,El Aguacate,7285,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,Electronics,2,441.66,883.32,Mobile Payment
826,5/25/2025,3,Faranah,8431,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,Beauty,3,26.91,80.73,Credit Card
827,10/21/2025,7,Aţ Ţawāḩīn,9368,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae,Home & Kitchen,18,167.93,3022.74,Cash
828,6/26/2025,7,Rozhnyativ,6759,suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis,Clothing,17,104.12,1770.04,Debit Card
829,3/20/2026,3,Biltine,9578,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci,Clothing,8,201.4,1611.2,Cash
830,1/11/2026,9,Ash Sharyah,5723,at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,Home & Kitchen,13,272.89,3547.57,Mobile Payment
831,1/27/2026,5,Jankovec,8845,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor,Home & Kitchen,12,456.83,5481.96,Credit Card
832,5/31/2025,7,Chernyakhovsk,2950,nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque,Clothing,20,140.55,2811.0,Credit Card
833,7/13/2025,7,Xumai,3619,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,Home & Kitchen,20,490.85,9817.0,Credit Card
834,11/22/2025,7,Gävle,9216,vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat,Electronics,4,392.24,1568.96,Cash
835,4/2/2025,3,Pankovka,9513,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus,Sports,5,378.56,1892.8,Credit Card
836,5/30/2025,3,Wādī as Sīr,8077,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,Home & Kitchen,13,140.5,1826.5,Cash
837,7/16/2025,7,Kraljevica,7158,quam sapien varius ut blandit non interdum in ante vestibulum,Home & Kitchen,8,258.46,2067.68,Mobile Payment
838,11/24/2025,4,Kalunan,4799,magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum,Clothing,4,333.79,1335.16,Credit Card
839,1/1/2026,7,Figueiró dos Vinhos,2533,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in,Beauty,12,393.87,4726.44,Mobile Payment
840,4/12/2025,8,Ra-ngae,9282,ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo,Sports,11,483.11,5314.21,Credit Card
841,8/4/2025,5,Chaumont,5816,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,Beauty,6,99.43,596.58,Debit Card
842,1/11/2026,8,Narva-Jõesuu,7115,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut,Clothing,7,365.44,2558.08,Debit Card
843,10/31/2025,1,Laizhou,8864,sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis,Electronics,11,268.82,2957.02,Mobile Payment
844,7/28/2025,4,Bourg-en-Bresse,3066,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non,Home & Kitchen,19,125.64,2387.16,Cash
845,11/3/2025,1,Calumpit,9479,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris,Clothing,7,357.23,2500.61,Mobile Payment
846,9/17/2025,9,Nîmes,8382,donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet,Home & Kitchen,3,186.79,560.37,Debit Card
847,12/15/2025,2,Tingsiqiao,8588,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus,Clothing,14,173.29,2426.06,Debit Card
848,3/11/2026,2,Fenhe,4855,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci,Sports,1,165.01,165.01,Mobile Payment
849,4/14/2025,6,Līvāni,5756,porttitor pede justo eu massa donec dapibus duis at velit eu,Electronics,19,313.27,5952.13,Cash
850,4/15/2026,6,Liulang,9696,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor,Clothing,7,130.85,915.95,Debit Card
851,5/4/2026,3,Limboto,4420,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam,Clothing,16,89.61,1433.76,Debit Card
852,5/10/2025,6,P’yŏngsŏng,3602,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue,Beauty,11,227.92,2507.12,Credit Card
853,6/27/2025,2,Sonorejo,4790,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed,Home & Kitchen,1,446.62,446.62,Mobile Payment
854,7/9/2025,6,Kabare,8252,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut,Home & Kitchen,7,458.42,3208.94,Debit Card
855,4/17/2025,2,Lamawan,8175,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede,Electronics,15,220.02,3300.3,Debit Card
856,4/22/2026,1,Samayac,1542,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet,Home & Kitchen,13,473.49,6155.37,Debit Card
857,1/6/2026,6,El Progreso,9922,in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin,Sports,1,238.95,238.95,Debit Card
858,4/27/2026,8,Lutou,1174,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue,Sports,15,217.9,3268.5,Debit Card
859,11/7/2025,10,Punta de Bombón,8934,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin,Clothing,7,247.0,1729.0,Cash
860,12/17/2025,2,Montes Velhos,6181,pellentesque eget nunc donec quis orci eget orci vehicula condimentum,Electronics,6,416.38,2498.28,Debit Card
861,8/12/2025,8,Chuanpu,9618,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis,Beauty,7,428.1,2996.7,Cash
862,5/27/2025,6,Parigi,3409,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper,Clothing,8,285.87,2286.96,Mobile Payment
863,10/14/2025,9,Marseille,2672,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem,Beauty,9,336.14,3025.26,Debit Card
864,1/2/2026,8,Rodez,7282,mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel,Beauty,19,429.22,8155.18,Cash
865,3/18/2026,3,Tarakaniv,7389,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur,Beauty,11,240.32,2643.52,Credit Card
866,4/27/2026,10,Gibara,9143,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna,Beauty,19,98.34,1868.46,Mobile Payment
867,8/20/2025,1,Ždánice,1180,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue,Sports,14,187.3,2622.2,Mobile Payment
868,11/12/2025,1,Ouahigouya,8221,nisl duis bibendum felis sed interdum venenatis turpis enim blandit,Sports,3,162.54,487.62,Cash
869,12/31/2025,10,Qorveh,4428,ut nulla sed accumsan felis ut at dolor quis odio,Beauty,20,461.75,9235.0,Mobile Payment
870,4/20/2026,7,Semey,4377,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices,Clothing,13,47.25,614.25,Mobile Payment
871,10/20/2025,2,Titao,3039,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus,Clothing,20,325.14,6502.8,Debit Card
872,5/20/2025,9,Siedlce,9659,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque,Electronics,13,290.7,3779.1,Mobile Payment
873,12/12/2025,8,Volzhskiy,8418,lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer,Home & Kitchen,6,382.91,2297.46,Mobile Payment
874,2/2/2026,1,Lavia,5959,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus,Electronics,5,47.74,238.7,Cash
875,12/13/2025,5,Umeå,6573,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi,Sports,14,221.94,3107.16,Debit Card
876,3/29/2026,6,Łąck,6134,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius,Clothing,11,203.48,2238.28,Cash
877,11/21/2025,9,Noormarkku,7274,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst,Home & Kitchen,9,250.05,2250.45,Cash
878,8/24/2025,9,Jamālpur,4381,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,Sports,14,174.02,2436.28,Debit Card
879,2/16/2026,10,Hovd,2982,duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus,Beauty,10,73.72,737.2,Debit Card
880,10/13/2025,10,Takasaki,4273,porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam,Sports,12,418.61,5023.32,Credit Card
881,11/26/2025,6,Jatisari,1674,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,Clothing,16,492.43,7878.88,Debit Card
882,11/10/2025,8,Papineauville,8971,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut,Electronics,1,144.89,144.89,Debit Card
883,11/17/2025,8,Tampa,1953,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec,Sports,11,377.99,4157.89,Debit Card
884,9/15/2025,8,Cha’anpu,4836,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut,Sports,20,166.89,3337.8,Cash
885,3/10/2026,1,Los Andes,1535,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien,Sports,4,9.47,37.88,Mobile Payment
886,5/22/2025,1,Quito,8405,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,Electronics,14,262.53,3675.42,Credit Card
887,5/29/2025,7,San Pablo,7635,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices,Home & Kitchen,2,38.56,77.12,Cash
888,1/24/2026,6,São Bartolomeu,7125,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet,Beauty,7,167.23,1170.61,Credit Card
889,5/4/2025,1,Guangyi,8415,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,Clothing,2,307.79,615.58,Mobile Payment
890,5/6/2025,10,Pedreira,4972,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate,Sports,15,317.44,4761.6,Debit Card
891,8/14/2025,8,Dashtavan,1055,erat id mauris vulputate elementum nullam varius nulla facilisi cras non,Beauty,8,485.21,3881.68,Mobile Payment
892,4/23/2026,7,Xujiadian,6151,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam,Home & Kitchen,8,487.09,3896.72,Debit Card
893,3/20/2026,1,Calde,5078,sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,Sports,20,163.73,3274.6,Mobile Payment
894,6/1/2025,7,Karangboyo,2745,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in,Clothing,1,347.67,347.67,Debit Card
895,2/28/2026,4,Seputih,1885,ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit,Sports,3,304.62,913.86,Debit Card
896,8/9/2025,10,Xihe,8510,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi,Sports,17,373.74,6353.58,Debit Card
897,10/16/2025,7,Kirkop,3001,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,Beauty,17,224.52,3816.84,Debit Card
898,4/28/2026,8,Kunri,8974,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,Electronics,17,462.06,7855.02,Mobile Payment
899,12/30/2025,3,Banjar Dukuh,2403,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,Beauty,18,232.63,4187.34,Mobile Payment
900,3/27/2026,5,Terney,9721,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce,Electronics,8,129.97,1039.76,Debit Card
901,1/15/2026,2,Maji,3654,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis,Sports,10,175.09,1750.9,Cash
902,5/15/2025,1,Villa Verde,6141,ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit,Beauty,19,55.96,1063.24,Cash
903,3/21/2026,1,Lojigawaran,8585,rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis,Home & Kitchen,2,267.17,534.34,Debit Card
904,5/1/2025,5,Vrbovec,1199,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis,Beauty,4,87.6,350.4,Mobile Payment
905,5/4/2025,1,Stalís,7046,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea,Sports,3,379.57,1138.71,Debit Card
906,5/10/2025,8,Falköping,3957,velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo,Electronics,1,304.35,304.35,Cash
907,11/3/2025,6,Kořenov,4137,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra,Electronics,13,404.36,5256.68,Mobile Payment
908,8/9/2025,1,Vacenovice,4073,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at,Beauty,8,253.24,2025.92,Cash
909,7/30/2025,10,Miaoyu,6833,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec,Sports,3,60.89,182.67,Debit Card
910,2/20/2026,7,Uherské Hradiště,5521,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,Clothing,17,413.32,7026.44,Mobile Payment
911,4/10/2025,3,Goraj,4751,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim,Electronics,4,372.78,1491.12,Credit Card
912,8/16/2025,10,Tworków,1625,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula,Beauty,18,397.28,7151.04,Credit Card
913,5/29/2025,2,Dangcalan,6061,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel,Beauty,2,362.95,725.9,Cash
914,9/25/2025,2,Campos,8578,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,Electronics,19,156.58,2975.02,Cash
915,11/2/2025,4,Ralung,7862,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam,Home & Kitchen,7,477.88,3345.16,Cash
916,4/10/2026,10,Aţ Ţaybah,6964,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes,Beauty,12,476.5,5718.0,Cash
917,2/3/2026,5,Xixiang,1856,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,Clothing,2,223.84,447.68,Debit Card
918,7/5/2025,3,Keputran,1107,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat,Electronics,19,339.06,6442.14,Credit Card
919,12/2/2025,7,Otavi,8273,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed,Clothing,16,462.41,7398.56,Credit Card
920,4/30/2026,3,Binangun,7446,mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices,Clothing,15,139.18,2087.7,Debit Card
921,3/1/2026,2,Langgapayung,4034,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,Clothing,2,498.2,996.4,Cash
922,4/23/2025,2,Ereira,4714,platea dictumst etiam faucibus cursus urna ut tellus nulla ut,Beauty,11,217.87,2396.57,Cash
923,4/9/2025,4,Roanne,1843,duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend,Home & Kitchen,14,87.5,1225.0,Mobile Payment
924,6/13/2025,3,Ar Ruḩaybah,3793,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et,Clothing,3,379.12,1137.36,Cash
925,10/11/2025,5,Ribeirinha,8234,tristique in tempus sit amet sem fusce consequat nulla nisl nunc,Clothing,12,27.12,325.44,Cash
926,1/15/2026,4,Hyesan-dong,1630,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo,Clothing,12,484.74,5816.88,Cash
927,1/31/2026,8,Caminauit,1068,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio,Electronics,8,410.48,3283.84,Debit Card
928,12/17/2025,6,Losino-Petrovskiy,9455,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum,Beauty,1,472.61,472.61,Mobile Payment
929,5/4/2025,4,Palmas,9348,justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est,Electronics,16,112.4,1798.4,Mobile Payment
930,3/9/2026,2,Cruces,6715,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet,Electronics,14,265.67,3719.38,Debit Card
931,2/18/2026,6,Orzech,3194,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,Clothing,13,273.39,3554.07,Mobile Payment
932,1/4/2026,2,Laventure,9477,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat,Clothing,12,394.56,4734.72,Debit Card
933,2/17/2026,3,Sanxing,9329,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit,Sports,2,441.84,883.68,Cash
934,3/12/2026,6,Destrnik,4787,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque,Beauty,1,190.34,190.34,Cash
935,11/24/2025,9,Mangaran,9422,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id,Beauty,4,466.68,1866.72,Cash
936,1/2/2026,3,Al Khānkah,4276,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,Electronics,2,277.61,555.22,Credit Card
937,1/28/2026,2,Jesús María,6037,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,Sports,12,365.1,4381.2,Credit Card
938,7/29/2025,5,Kafr Qūd,2185,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,Beauty,1,246.27,246.27,Mobile Payment
939,8/20/2025,8,Vällingby,1828,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,Sports,3,267.96,803.88,Debit Card
940,12/5/2025,6,Karangsuko,1786,at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id,Electronics,1,335.4,335.4,Debit Card
941,10/9/2025,1,Hongqi,9367,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo,Clothing,8,333.25,2666.0,Mobile Payment
942,4/16/2026,10,Taltal,6343,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,Beauty,19,247.48,4702.12,Credit Card
943,9/21/2025,10,Lianrao,7291,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti,Electronics,16,279.5,4472.0,Credit Card
944,6/1/2025,3,Santa Cruz do Rio Pardo,6534,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,Clothing,4,421.22,1684.88,Mobile Payment
945,10/16/2025,2,Debre Werk’,1850,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in,Beauty,2,31.02,62.04,Debit Card
946,10/5/2025,10,Laocheng,8971,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum,Home & Kitchen,13,308.57,4011.41,Mobile Payment
947,5/8/2025,1,Severomorsk,1946,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer,Electronics,14,52.04,728.56,Cash
948,1/14/2026,6,Avignon,6984,dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,Electronics,1,36.89,36.89,Cash
949,6/23/2025,4,Aghada,4195,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis,Sports,1,340.6,340.6,Credit Card
950,5/7/2025,2,Zhongguan,4709,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl,Electronics,4,498.34,1993.36,Mobile Payment
951,4/9/2025,6,Montalvo,7591,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,Electronics,5,385.28,1926.4,Cash
952,4/10/2025,8,Santo Antônio do Amparo,1846,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,Clothing,10,331.96,3319.6,Mobile Payment
953,4/24/2025,6,Xinmin,5522,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus,Beauty,7,499.24,3494.68,Cash
954,2/21/2026,2,Chugur,6392,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam,Sports,10,292.27,2922.7,Debit Card
955,5/16/2025,9,Obando,2910,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,Sports,16,140.4,2246.4,Cash
956,5/17/2025,1,Osby,5120,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a,Clothing,10,322.64,3226.4,Cash
957,12/13/2025,4,Woodford Hill,5762,eget eros elementum pellentesque quisque porta volutpat erat quisque erat,Sports,10,302.7,3027.0,Debit Card
958,7/16/2025,8,Diveyevo,5926,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum,Clothing,20,202.97,4059.4,Cash
959,8/30/2025,2,Rawa,4980,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,Clothing,19,62.11,1180.09,Credit Card
960,6/28/2025,2,Dolores,3566,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl,Clothing,19,246.78,4688.82,Credit Card
961,1/18/2026,9,Stockholm,6099,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,Home & Kitchen,2,134.94,269.88,Mobile Payment
962,3/6/2026,6,Gaotai,1790,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam,Home & Kitchen,13,364.36,4736.68,Mobile Payment
963,6/24/2025,4,Qintong,9848,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,Clothing,1,493.03,493.03,Credit Card
964,1/3/2026,2,Novokayakent,7651,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo,Electronics,11,34.49,379.39,Mobile Payment
965,3/8/2026,10,Bao’an,7502,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac,Sports,16,457.72,7323.52,Credit Card
966,6/4/2025,1,Lamalera,9488,ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu,Clothing,18,350.14,6302.52,Debit Card
967,4/18/2026,6,New York City,7756,in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam,Clothing,7,439.8,3078.6,Debit Card
968,7/24/2025,7,Cukalat,6843,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,Electronics,8,85.29,682.32,Cash
969,5/3/2026,7,Carson City,7073,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a,Beauty,19,335.11,6367.09,Cash
970,11/24/2025,8,Nizhnyaya Salda,3232,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,Home & Kitchen,7,257.42,1801.94,Mobile Payment
971,6/23/2025,6,Hodoš,8812,ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque,Electronics,9,481.26,4331.34,Credit Card
972,5/10/2025,1,Salto,1097,condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales,Home & Kitchen,17,295.95,5031.15,Debit Card
973,12/8/2025,4,Bombon,5631,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget,Home & Kitchen,18,117.69,2118.42,Credit Card
974,7/31/2025,10,Ferme-Neuve,5812,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla,Beauty,9,266.23,2396.07,Debit Card
975,4/2/2025,1,Kamensk-Ural’skiy,2088,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis,Sports,4,130.32,521.28,Credit Card
976,12/29/2025,8,Gaofeng,9900,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan,Home & Kitchen,10,124.69,1246.9,Cash
977,10/1/2025,3,El Charco,6217,rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,Sports,5,391.55,1957.75,Credit Card
978,6/4/2025,5,Ngangpo,3937,lacus at turpis donec posuere metus vitae ipsum aliquam non,Sports,4,379.02,1516.08,Credit Card
979,10/19/2025,4,Persen,3596,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer,Beauty,20,465.94,9318.8,Mobile Payment
980,11/29/2025,9,Aguazul,6397,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta,Clothing,20,481.05,9621.0,Credit Card
981,9/23/2025,6,Atakpamé,2810,ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec,Home & Kitchen,9,191.13,1720.17,Mobile Payment
982,4/20/2025,2,Margotuhu Kidul,7929,ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,Electronics,7,210.69,1474.83,Mobile Payment
983,9/26/2025,3,Mae Hi,5851,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim,Electronics,2,10.58,21.16,Mobile Payment
984,2/20/2026,4,Patique,7827,dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,Sports,15,134.41,2016.15,Cash
985,7/7/2025,3,Condado,8032,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum,Beauty,13,42.5,552.5,Debit Card
986,6/20/2025,1,Benito Juarez,1327,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi,Home & Kitchen,18,259.99,4679.82,Credit Card
987,11/16/2025,1,Usa River,6837,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,Home & Kitchen,7,301.21,2108.47,Mobile Payment
